DEBUG:root:Continuing training...
INFO:root:The model will run on cuda
INFO:root:step 0: train loss 1.7294, val loss 1.8984, iteration time 0.0000
INFO:root:step 32000: train loss 1.6962, val loss 1.8293, iteration time 0.0306
INFO:root:step 32500: train loss 1.7073, val loss 1.8390, iteration time 0.0301
INFO:root:step 33000: train loss 1.7093, val loss 1.8379, iteration time 0.0299
INFO:root:step 33500: train loss 1.7009, val loss 1.8715, iteration time 0.0311
INFO:root:step 34000: train loss 1.6787, val loss 1.8493, iteration time 0.0300
INFO:root:step 34500: train loss 1.6788, val loss 1.8473, iteration time 0.0300
INFO:root:step 35000: train loss 1.6595, val loss 1.8629, iteration time 0.0303
INFO:root:step 35500: train loss 1.6786, val loss 1.8665, iteration time 0.0310
INFO:root:step 36000: train loss 1.7049, val loss 1.8379, iteration time 0.0308
INFO:root:step 36500: train loss 1.7199, val loss 1.8673, iteration time 0.0310
INFO:root:step 37000: train loss 1.6910, val loss 1.8082, iteration time 0.0310
INFO:root:step 37500: train loss 1.6899, val loss 1.8432, iteration time 0.0302
INFO:root:step 38000: train loss 1.6922, val loss 1.8707, iteration time 0.0311
INFO:root:step 38500: train loss 1.6728, val loss 1.8337, iteration time 0.0301
INFO:root:step 39000: train loss 1.6883, val loss 1.8460, iteration time 0.0305
INFO:root:step 39500: train loss 1.6632, val loss 1.8873, iteration time 0.0310
INFO:root:step 40000: train loss 1.7089, val loss 1.8192, iteration time 0.0300
INFO:root:step 40500: train loss 1.7056, val loss 1.8532, iteration time 0.0301
INFO:root:step 41000: train loss 1.6723, val loss 1.8312, iteration time 0.0300
INFO:root:step 41500: train loss 1.6541, val loss 1.8605, iteration time 0.0302
INFO:root:step 42000: train loss 1.7274, val loss 1.8471, iteration time 0.0302
INFO:root:step 42500: train loss 1.7260, val loss 1.8521, iteration time 0.0301
INFO:root:step 43000: train loss 1.6881, val loss 1.8546, iteration time 0.0310
INFO:root:step 43500: train loss 1.6524, val loss 1.8821, iteration time 0.0302
INFO:root:step 44000: train loss 1.6638, val loss 1.8708, iteration time 0.0300
INFO:root:step 44500: train loss 1.6700, val loss 1.8753, iteration time 0.0301
INFO:root:step 45000: train loss 1.7064, val loss 1.8727, iteration time 0.0301
INFO:root:step 45500: train loss 1.6853, val loss 1.8442, iteration time 0.0311
INFO:root:step 46000: train loss 1.7031, val loss 1.8474, iteration time 0.0300
INFO:root:step 46500: train loss 1.6549, val loss 1.8615, iteration time 0.0301
INFO:root:step 47000: train loss 1.6662, val loss 1.8150, iteration time 0.0311
INFO:root:step 47500: train loss 1.6883, val loss 1.9050, iteration time 0.0311
INFO:root:step 48000: train loss 1.6541, val loss 1.8306, iteration time 0.0311
INFO:root:step 48500: train loss 1.6846, val loss 1.8573, iteration time 0.0306
INFO:root:step 49000: train loss 1.6762, val loss 1.8526, iteration time 0.0310
INFO:root:step 49500: train loss 1.7023, val loss 1.8554, iteration time 0.0313
